population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct65up,pctUrban,medIncome,pctWInvInc,pctWSocSec,PctPopUnderPov,PctNotHSGrad,PctUnemployed,PctOccupManu,PctOccupMgmtProf,MalePctNevMarr,TotalPctDiv,PctFam2Par,PctKids2Par,PctWorkMomYoungKids,PctKidsBornNeverMar,PctImmigRec5,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,MedYrHousBuilt,PctWOFullPlumb,OwnOccMedVal,OwnOccQrange,RentMedian,RentQrange,MedRentPctHousInc,MedOwnCostPctIncNoMtg,PopDens,PctUsePubTrans
19564,2.49,3.91,90.9,3.35,3.99,11.41,8.67,100,45303,58.19,17.18,4.18,8.47,3.59,6.18,42.35,24.7,9.82,84.17,81.74,55.75,0.68,12.46,91.51,0.78,2.65,69.7,1.73,34.79,3,1978,0.08,85000,37700,412,192,19.9,11.6,1662.5,0.05
18387,2.64,6.1,83.01,0.37,14.5,17.06,15.77,0,17826,31.22,38.11,23.79,35.35,9.51,19.96,19.57,29.43,12.18,70.73,63.68,54.47,2.45,20.47,87.02,2.1,4.97,64.59,4.78,54.22,2,1955,0.46,34400,32300,234,138,27.9,13.8,1510.6,0.61
24800,2.37,1.44,94.17,0.96,6.9,12.67,16.07,0,21619,37.2,33.74,14.61,36.72,4.84,27.92,15.06,32.28,13.64,62.65,60.01,63.88,3.87,24.53,89.96,2.27,3.94,55.98,1.69,47.79,3,1939,1.01,45000,30000,267,135,23.8,12.6,5712.2,1.16
14207,3.3,2.69,66.17,0.99,59.76,17.37,5.74,100,23485,19.1,20.67,21.39,51.75,8.2,22.27,10.06,29.72,12.94,74.73,70.18,44.98,2.08,20.53,44.38,14.81,14.55,55.63,22.3,59.59,2,1966,0.46,38900,19600,283,120,23.7,13.2,4530.3,1.21
25276,2.96,3.76,66.81,1.56,62.37,18.78,8.98,0,22053,27.66,24.22,27.26,35.79,10.29,12.66,27.22,37,9.63,72.88,67.14,48.76,2.81,25.41,45.86,6.64,8.63,59.67,9.87,52.72,2,1963,1.4,40800,32100,277,166,27.6,13,1919.5,0.07
37826,2.48,5.59,91.27,1.96,2.01,13.34,8.91,100,34324,46.35,20.27,4.98,16.08,3.43,15.89,27.19,30.03,11.16,77.16,77.41,66.08,2.17,12.92,93.15,1.05,3.82,66.12,2.08,55.9,2,1975,0.08,78100,34600,432,133,22.7,13.4,1735.5,0.47
15714,2.28,1.4,97.7,0.41,0.62,12.95,17.24,0,17391,38.26,35.74,23.2,27.26,7.39,18.27,18.58,32.29,14.39,63.03,62.92,52.63,2.74,5.73,96.24,0.33,3.98,51.5,1.28,52.78,2,1939,0.23,39000,22800,248,126,28.4,12.8,5624.2,0.73
22141,2.78,0.31,98.88,0.42,1.62,13.45,16.31,0,37397,49.11,36.05,4.29,23.05,6.1,11.8,24.69,23.72,6.9,84.46,81.16,56.51,0.49,6.26,92.94,0.6,4.29,88.06,0.97,35.94,3,1976,0.14,130000,66800,656,189,29.7,15.8,254.4,1.19
18403,2.57,8.28,90,0.67,2.58,11.35,15.41,100,34181,44.17,34.54,7.59,27.16,7.55,16.97,20.21,30.71,9.18,71.61,68.5,62.34,5.22,10.8,84.48,1.39,3.57,61.22,1.63,50.17,2,1948,1.13,154500,47300,433,245,23.6,15.8,2945.6,1.45
11865,2.67,0.41,98,1.34,0.65,13.36,10.43,65.95,50896,60.52,24.62,4.72,10.16,4.07,5.79,41.33,27.19,8.08,84.23,84.9,42.05,1.32,11.28,93.1,0.57,3.36,82.11,0.61,32.43,3,1965,0.49,227900,165500,486,295,28.2,13.2,695.4,1.76
11312,2.39,2.17,96.3,1.41,0.59,11.41,10.73,100,36332,53.55,22.74,5.23,19.9,2.27,12.17,32.08,28.64,11.95,80.06,78.69,62.3,1.23,16.13,96.4,0.11,3.06,69.13,0.76,47.27,3,1967,0.08,81800,39400,433,124,21.9,11.8,1185.6,0.7
12863,2.45,0.52,98.59,0.4,0.61,12.02,18.46,0,23044,44.53,36.06,10.98,27.71,7.03,27.25,21,21.46,12.42,72.6,72.02,66.58,1.12,26.62,97.02,0.63,3.19,69.05,0.84,47,3,1955,0.31,52600,32600,241,110,24.7,11.7,2539.7,0.29
141865,2.55,3.2,86.85,4.05,10.88,18.97,5.96,100,31885,42.73,13.56,13.61,10.08,5.19,9.01,34.6,46.43,11.25,73.62,72.11,59.79,2.69,39.51,86.6,1.62,5.11,57.35,4.56,53.75,2,1976,0.22,91500,45600,437,176,29.5,12.1,3465.2,1.48
14475,2.52,34.85,63.24,0.57,1.57,13.73,13.52,0,21205,29.46,31.3,21.06,29.52,6.93,24.1,24.02,30.59,14.08,58.28,51.61,68.41,6.9,24.82,96.01,1.16,4.78,59.14,3.49,44.22,3,1966,0.8,52800,38700,244,160,26.7,13.6,1001.3,0
11530,3.32,15.21,81.25,2.91,1.31,40.83,10.29,100,25393,54.93,26.43,19.37,16.26,4.87,5.65,38.76,65.8,6.34,60.91,55.86,57.55,6.54,37.99,92.88,0.42,3,37.83,1.47,61.49,2,1970,0.45,121000,113000,428,166,28.3,12.1,1292.6,1.05
14558,2.63,2.69,96.49,0.61,0.52,11.97,16.07,100,32964,50.23,38,4.18,23.47,4.41,14.3,22.29,28.2,8.76,79.07,77.17,55.82,0.32,3.67,91.38,1.01,3.92,86.03,1.5,24.84,3,1957,0.21,69900,23700,368,130,22.6,12.3,3020.3,1.13
30981,2.09,15.87,80.22,2.26,3.55,10.19,7.72,100,33863,42.47,14.56,6.57,15.33,3.92,7.26,33.69,37.6,15.61,67.96,64.13,70.24,2.83,40.73,91.34,1.51,2.83,46.77,2.02,66.44,2,1979,0.21,78100,34300,476,165,24.4,13.3,2630,1.04
17728,2.76,1.46,97.34,0.73,2.28,12.78,13.59,100,37539,54.89,28.77,3.43,17.03,5.35,11.3,29.18,25.58,8.39,84.02,82.86,55.9,0.8,2.93,89.14,1.46,4.1,78.47,1.45,36.5,3,1967,0.18,80300,34800,397,136,25.6,12.6,2168.3,1.09
13176,2.59,9.32,87.84,1.49,2.41,16.55,7.52,100,28435,36.66,18.12,7.53,20.26,2.83,14.12,24.43,29.96,12.77,74.46,70.16,53.98,1.13,36.73,94.86,1.11,3.25,59.47,2.97,43.87,3,1969,0,80300,50100,325,99,23.7,12.2,1325,0.61
49848,2.81,2.03,96.07,1.75,0.67,13.05,15.8,100,48210,67.65,32.9,3.18,12.66,2.81,6.45,41.11,31.41,5.58,88.62,87.91,54.95,0.73,13.38,90.88,0.88,5.46,89.05,0.71,16.64,3,1947,0.07,148700,49600,549,338,27.1,13.2,4805.5,8.94
28658,2.48,19.5,73.5,1.47,13.57,11.75,13.79,100,30693,38.24,29.27,14.72,28.15,8.57,12.84,27.1,37.63,13.16,59.79,54.38,59.78,6.45,31.12,78.21,5.5,6.94,48.52,5.49,64.19,2,1954,0.5,149100,77700,540,221,28.2,18,5303.9,6.04
12060,2.55,7.75,82.35,2.4,12.1,15.45,7.19,100,27483,24.45,16.01,8.56,22.83,5.16,12.52,20.85,28.14,17.81,68.66,65.85,59.22,1.48,25.49,88.03,4.06,5.03,41.21,6.21,63.21,2,1979,0,62400,29900,346,110,23.1,13.8,1180,1.11
11427,2.74,1.55,96.9,1.21,0.86,13.25,12.44,22.54,50714,65.6,25.48,2.72,12.49,3.46,10.98,37.78,27.48,7.58,87.59,81.9,58.68,0.36,14.15,93.17,0.58,3.6,84.09,0.57,31.66,3,1964,0.55,185800,100300,549,303,25.4,12.3,261.3,1.36
28132,2.64,1.37,96.8,0.96,2.15,13.98,9.12,100,40174,59.13,21.25,4.73,9.93,3.92,9.41,35.54,22.77,9.19,82.31,82.02,67.02,1.5,4.07,95.69,0.45,3.27,78.88,0.8,34.45,3,1968,0.12,67500,43800,335,160,21,12,1278.9,0.49
51003,2.55,0.72,93.78,4.85,0.88,20.07,13.44,100,21947,49.91,31.63,21.04,19.28,6.24,15.97,24.84,42.74,9.22,69.11,70.09,61.44,2.47,52.17,93.03,2.07,4.98,51.8,3.1,56.78,2,1951,0.44,53500,25900,286,146,27.1,14.3,2681.7,3.16
21822,2.7,0.22,98.37,0.22,4.85,13.99,12.84,100,34602,45.66,32.29,5.08,21.32,4.86,16.09,21.76,25.2,9.4,81.08,78.72,59.82,0.56,6.24,92.28,1.02,4.68,80.65,2.07,38,3,1957,0.13,53000,27500,361,131,24.2,12.9,1363.5,2.11
14939,2.47,17.63,81.01,1.14,0.44,12.33,17.82,0,22504,31.31,34.52,14.11,39.42,6.66,32.88,19.13,23.61,11.28,69.37,65.48,78.34,4.8,12.71,96.33,0.95,3.14,67.16,2.23,52.05,2,1957,0.34,49000,37800,235,129,24.4,13.3,983.3,0
65410,2.31,0.51,97.9,1.11,1.06,9.63,14.22,100,36835,57.42,28.43,4.56,13.95,4.36,8.96,33.74,30.75,11.33,79.54,79.12,61.98,0.74,13.72,93.8,0.62,3.12,76.76,1.22,42.67,3,1953,0.16,75600,32300,465,134,23.6,13.3,5340.5,0.74
18871,2.6,3.8,95.48,0.33,0.48,14.78,11.31,100,18683,27.23,30.68,25.83,45.84,8.99,22.5,14.96,33.15,17.24,58.34,52.92,57.86,5.76,26.72,97.6,0.45,7.86,48.89,5.74,66.9,2,1939,0.48,37300,26500,261,141,27.3,12.9,6654.1,7.46
46325,2,16.68,81.57,0.84,3.86,6.9,33,100,26950,50.33,51.75,9.89,25.73,4.79,9.25,24.63,24.5,11.32,66.1,58.7,68.59,3.81,14.53,85.27,2.89,3.77,71.79,3.72,79.54,2,1976,0.48,97400,59400,536,223,28,12.7,4281.4,1.35
15004,2.5,5.31,94.3,0.33,0.51,13.56,10.69,0,26171,36.1,26.2,10.92,31.37,4.01,18.73,25.9,24.07,12.22,74.15,72.15,68.03,1.1,17.54,98.61,0.2,2.06,69.83,1.18,38.22,3,1973,0.1,65500,34100,275,159,23.1,11.6,1071.1,0.11
17350,2.1,3.29,95.65,0.56,2.51,8.77,27.09,100,26877,52.16,46.98,9.85,19.48,7.16,7.72,25.96,23.94,13.57,65.67,62.96,66.51,1.33,15.35,92.4,0.6,1.91,62.34,2.24,65.76,2,1971,0.57,104300,118100,411,159,28.6,11.9,1512.9,0
10982,2.58,1.42,94.91,2.34,4.23,10.84,12.46,100,44933,53.87,28.4,3.86,25.64,4.19,10.77,30.85,31.18,8.82,81.97,80.01,55.12,1.26,13.08,75.05,3.94,3.72,65.52,1.74,46.37,3,1962,0.25,193600,85100,638,138,22.6,14.5,3578.6,3.19
18893,2.69,5.25,93.64,0.47,1.09,14.39,6.96,100,36698,42.65,17.78,4.25,12.78,3.55,10.93,28.07,21.25,10.67,82.64,80.91,71.97,0.41,5.32,97.16,0.45,2.2,75.63,1.31,28.3,3,1976,0.09,70100,34500,339,139,21.7,11.5,1558.8,0.53
24587,2.73,0.74,96.4,2.27,0.93,12.41,5.45,100,48828,62.11,11.92,2.77,4.99,2.45,7.72,40.47,25.74,8.57,86.44,86.68,71.82,1.03,28.27,95.53,0.58,2.94,89.55,1.02,33.49,3,1976,0.15,109700,54000,497,124,22.4,11.6,2120.4,1.51
269063,2.38,29.65,69.21,0.73,0.65,13.13,14.71,100,20141,33.08,32.93,22.61,32.81,8.24,16.52,24.26,35.37,15.72,53.89,47.79,60.64,8.76,36.37,96.67,0.54,5.02,58.53,3.3,61.41,2,1947,0.58,44300,36100,244,150,26.4,12.9,4181.4,8.61
27557,2.71,0.66,96.98,2.2,0.96,11.13,14.33,100,60357,70.05,28.54,3.29,5.58,4.35,4.51,50,28.01,5.74,87.25,86.71,52.54,0.41,15.92,91.71,0.81,3.9,84.33,0.43,25.73,3,1953,0.26,256500,103300,798,509,24.7,13.4,2108.6,10.51
12765,2.75,24.29,66.7,1.18,11.04,16.09,15.22,0,17552,30.83,36.25,26.71,39.11,8.82,25.97,22.3,28.49,12.79,64.01,59.27,53.05,4.56,50.56,88,3.97,6.98,56.95,7.25,52.21,2,1966,1.41,41500,35800,228,149,24.5,14,975,0
45549,2.79,24.04,74.53,0.5,1.5,14.81,11.98,100,21061,31.46,32.48,21.57,30.73,12.83,21.7,17.3,33.38,15.97,59.94,55.35,60.29,6.59,18.21,96.43,0.36,6.38,60.08,2.12,43.81,3,1950,0.4,38900,25000,252,138,27.6,12.3,3469.8,1.36
80414,2.61,41.58,57.23,0.85,0.81,17.66,11.69,100,25153,34.72,26.21,21.61,23.46,5.15,9.08,31.56,43.56,11.62,59.31,51.85,67.24,10.52,27.49,94.91,0.58,5.93,52.01,4.15,53.18,2,1964,0.6,86600,76600,341,199,28.6,13.4,1796.2,5.85
24410,2.63,1.07,96.97,1.63,2.24,11.25,12.35,100,81957,74.58,23.49,3.15,6.95,3.17,2.22,54.52,26.41,8.95,86.02,84.73,49.42,0.29,27.34,89.29,0.82,2.83,85.01,0.41,19.54,4,1956,0.28,422400,181701,995,381,24.8,14,1177.6,17.48
64358,2.28,1.12,96.59,1.66,0.8,11.84,12.71,100,26576,42.74,27.12,14.03,16.81,6.75,10.28,31.46,40.16,13.46,63.98,62.15,59.64,4.91,30.31,93.3,0.82,3.39,48.55,1.35,59.25,2,1939,0.43,112200,52600,450,215,28.1,14.9,2743.7,3.82
13496,2.49,0.55,98.71,0.36,0.52,13.68,13.42,0,22023,36.27,31.1,15.52,30.67,9.53,26.64,17.69,24.07,13.45,71.48,70.61,64.18,2.88,21.74,97.44,0.51,3.6,66.02,1.77,42.44,3,1952,0.35,40500,29000,208,101,25.5,12.3,2124.4,0
53549,2.47,6.43,93,0.32,0.39,14.38,13.51,100,21952,33.88,30.5,18.9,28.16,7.85,17.59,22.54,26.38,13.67,68.91,66.28,65.32,2.67,25.48,98.25,0.25,3.3,63.79,2.37,46.94,3,1964,0.13,46100,29900,230,121,25.4,12,3454.8,0.19
24638,2.83,0.67,94.31,2.14,5.61,14.54,5.17,99.66,39067,46.04,13.71,5.05,8.25,3.76,11.99,31.02,25.5,10.39,83.06,82.12,69.28,1.12,22.18,93.42,0.96,4.9,78.3,1.85,29.97,3,1975,0.19,88100,27800,390,211,24.1,12.3,1065.7,2.96
15115,2.93,6.1,77.69,1.95,40.36,12.39,11.16,100,38822,40.38,27.14,7.64,32.23,7.19,24.33,16.82,37.65,10.81,72.64,66.42,66.08,4.17,32.35,54.12,15.25,10.58,55.7,8.95,49.41,3,1947,0.84,155300,51700,615,263,27.7,13.8,5435.5,3.45
20079,2.63,1.57,97.15,1,0.63,17.12,13.81,0,24536,44.54,30.24,12.13,23.68,6.47,25.04,24.87,28.56,10.96,74.77,72.27,57.38,0.78,37.82,96.05,0.56,3.48,67.29,1.17,45.3,3,1955,0.4,50400,35600,254,117,24.7,12.4,2044,0.16
12362,2.43,0.11,98.58,0.59,0.46,12.72,17.19,0,22993,51.21,39.82,14.86,24.12,4.36,12.36,27.71,29.98,9.06,74.25,75.77,68.74,0.76,18.75,95.07,0.64,3.33,70.59,0.94,50.49,2,1956,0.87,45100,26200,254,148,27.1,12,1224.5,0.93
13559,2.74,0.54,90.34,2.79,9.67,16.64,12.14,100,24162,39.93,28.91,15.78,24.3,6.16,19.83,23.39,31.54,11.06,76.31,72.13,58.39,0.82,34.49,89.45,2.46,7.2,54.07,5.34,50.45,2,1970,0.49,66000,26300,329,136,27.2,12.3,3171,2.1
136611,2.44,45.71,51.71,1.96,1.18,15.72,10.08,100,27256,36.71,21.79,14.9,21.54,4.72,9.54,34.05,40.96,12.71,59.32,55.48,71.04,9.34,43.46,93.75,0.85,3.96,47.91,3.05,58.01,2,1970,0.4,80600,53800,353,182,24.8,13.8,1903.5,3.05
15989,2.87,1.01,97.28,1.57,1.33,13.04,9.26,33.65,87686,75.16,20.48,3.02,5.34,3.83,2.64,51.44,23.84,5.99,92.4,91.78,38.31,0.04,13.82,91.96,0.52,4.05,89.92,0.36,17.87,4,1965,0,408800,182401,866,472,26,13.4,572.6,10.83
10074,2.91,1.3,97.8,0.57,1.1,12.87,9.89,86.05,42841,44.83,25.27,3.2,22.53,3.2,12.91,27.69,26.34,7.41,86.34,82.18,56.17,1.12,15.59,97.19,0.42,5.68,90.89,1.36,25.95,3,1958,0,97300,50200,422,201,25.2,13.6,611.6,2.01
12291,2.85,20.29,64.86,0.16,17.02,15.12,15.17,0,20743,26.89,34.09,24.64,37.76,4.15,20.43,17.86,28.1,10.68,70.2,63.55,64.98,1.79,34.85,83.68,6.05,8.99,60.31,8.98,48.39,3,1965,0.73,43300,34300,260,144,25.9,15.6,1191.5,0
23928,3.06,1.6,83.03,5.31,23.38,15.48,6.84,100,53480,48.89,17.1,4.51,16.58,3.7,10.16,32.57,29.16,10.21,80.97,76.24,57.06,1.77,20.99,79.84,3.44,7.49,70.94,6.8,34.11,3,1977,0.05,297200,168400,718,335,28.7,10.9,2207.4,2.4
46079,2.96,3.86,86.76,2.47,12.62,14.45,9.35,99.68,34050,32.73,22.55,10.67,19.86,7.89,14.75,24.01,23.14,11.14,77.44,73.37,45.35,2.19,10.05,88.87,1.12,7.14,69.41,5.65,33.4,3,1983,0.18,118100,66400,461,162,29.1,12.4,661.8,0.32
19082,2.94,5.16,76.11,0.81,34.49,15.47,9.89,0,25926,29.06,25.13,17.44,28.01,7.9,18.66,22.98,26.92,13.16,69.39,62.65,60.09,4.18,16.47,74.44,3.01,9.1,63.98,9.04,50.5,2,1975,0.18,64400,35800,329,141,27.1,14,845.4,0.71
24927,2.49,0.16,95.98,0.5,0.35,16.7,13.57,0,22422,48.52,31.39,12.2,22.7,3.57,11.66,27.01,30.75,8.26,76.04,76.25,70.79,1.53,18.32,93.1,0.6,3.12,64.72,1.32,52.31,2,1957,0.29,47900,30900,247,132,24.3,13.1,2870.5,0.07
20608,2.51,1.31,96.22,2.08,1.16,9.41,13.14,76.4,52979,65.18,27.35,2.61,11.13,3.47,5.06,44.78,26.96,8.53,86.23,86.77,57.26,0.58,11.77,90.49,0.49,2.58,78.49,0.4,41.6,3,1971,0,211900,125400,739,370,24.9,12,709,1.72
35309,2.81,2.84,93.55,3.18,1.35,12.79,5.75,90.52,51676,54.83,15.37,2.24,9.91,2.47,5.9,37.67,27.69,8.85,86.22,85.71,56.98,1,20.62,91.96,0.93,4.16,82.22,0.83,29.64,3,1980,0.22,145600,54200,655,246,27.1,13.4,1153.7,5.46
16376,2.69,0.39,98.02,0.6,0.36,14.72,5.78,100,35108,56.64,15.41,5.22,12.1,3.59,16.84,25.95,28.32,8.49,82.19,81.65,71.36,0.99,15.62,97.25,0.88,2.66,71.04,1.48,42.23,3,1974,0.19,69300,23400,354,135,21.8,11.8,1513.4,0.55
24631,3.32,1.47,93.38,2.98,1.24,29.19,10.09,0,36481,54.32,25.87,6.95,14.46,5.25,7.15,33.15,45.37,6.7,80.86,78.85,59.39,1.57,38.65,92.39,0.58,3.96,73.43,1.76,40.26,3,1966,2.49,158700,86600,486,282,27.9,12.8,416.4,0.9
108056,2.58,17.78,76.28,2.6,9.77,10.46,11.86,100,49787,54.11,24.22,6.29,18.81,5.08,7.97,37.24,35.01,9.86,72.41,67.92,59.38,6.42,27.21,77.07,3.87,5.87,60.42,4.91,53.06,2,1961,0.47,295700,188400,716,448,26.5,14.7,2765.1,11.33
11452,2.75,0.39,98.63,0.71,0.47,12.5,8.02,100,39738,49.45,19.45,2.66,16.17,2.84,15.25,27.17,22.52,9.86,85.12,83.58,72.12,0.61,0,97.02,0.08,3.07,78.53,0.91,32.07,3,1974,0,81600,33200,378,120,23.4,11.3,904.6,0.19
42155,2.62,1.13,89.89,1.99,8.74,14.53,8.23,100,28261,38.32,19.83,13.93,17.5,7,11.91,28.49,26.39,13.34,70.96,70.52,50.95,2.54,28.69,89.97,2.04,5.83,57.48,4.49,48.91,3,1972,0.34,64800,35400,279,121,23.1,11.2,2022,3.29
12541,2.67,0.58,96.42,2,0.77,14.19,5.84,100,37117,43.46,13.06,5.98,12.18,4.93,17.3,23.83,30.85,11.03,74.31,75.22,70.45,1.73,11.33,94.62,0.52,2.73,76.98,2.04,48.46,3,1971,0.25,86400,27400,459,86,23.1,12.2,2938.7,2.05
11628,2.59,1.38,97.49,0.88,0.86,11.7,15.35,100,56585,70.91,30.4,2.8,8.86,1.78,2.95,54.8,26.45,6.74,85.65,84.64,59.31,1.07,13.84,95.2,0.33,3.26,87.95,0.18,22.4,3,1939,0.13,186900,129300,587,234,27,15,3969.1,13.45
14396,2.4,1.73,96.19,1.19,0.91,9.4,18.15,100,33107,52.29,35.99,5,15.58,4.55,11.78,24.45,27.7,9.87,76.93,77.9,77.69,1.5,5.2,94.65,0.46,2.97,78.4,1.12,49.42,3,1953,0.08,76500,25700,471,191,28.4,11.8,5000.7,6.21
78331,2.56,15.48,79.29,1.65,9.37,10.6,11.33,100,48171,52.92,22.54,5.2,20.48,4.69,10.3,33.63,33.93,10.29,74.35,69.28,61.28,4.63,21.15,80.42,3.65,5.3,65.33,3.81,49.62,3,1958,0.39,241300,113900,647,389,26.6,15.4,3315.6,8.17
364040,2.36,37.94,60.51,1.11,0.66,13.96,12.22,100,21006,34.68,26.35,24.34,30.39,7.84,13.11,29.29,42.09,14.85,50.06,45.53,57.68,11.81,27.47,94.63,0.69,6.46,44.21,3.84,67.36,2,1945,0.52,61900,42700,283,167,25.8,13,4550.3,11.26
21249,3.57,4.72,92.84,0.84,3.22,19.11,7.15,49.98,41933,43.97,22.28,4.74,17.09,6.22,11.04,28.18,42.94,9.66,83.06,82.05,59.93,1.62,8.55,92.06,1.06,5.59,75.57,1.6,39.07,3,1970,0.21,163500,59600,651,270,28.2,14.3,746.1,1.5
24426,2.48,5.61,93.29,0.48,1.64,12.57,14.11,0,25000,40.48,30.99,14.45,26.45,7.44,22.63,20.46,30.13,12.01,69.73,69.79,60.13,4.74,2.76,94.98,0.77,4.27,63.25,1.49,49.27,3,1939,0.1,55200,33200,292,135,27.9,16.4,2762.2,0.79
20976,2.4,9.12,88.63,0.8,1.86,14.84,14.04,98.8,28070,45.77,27.21,11.91,18.64,5.34,13.66,27.03,34.11,11.13,71.87,69.83,72.67,2.52,8.08,94.84,0.66,3.65,69.49,2.17,53.78,2,1958,0.21,50500,28400,412,146,28.5,12.5,1721,0.57
27256,2.28,20.89,78.4,0.33,0.57,11.87,19.33,0,17196,33.74,41.14,23.81,30.99,7.51,14,23.19,24.56,14.81,58.21,55.02,52.83,4.8,16.06,97.1,0.39,3.29,57.17,1.81,57.42,2,1955,0.56,37800,40300,190,137,25.9,12.6,1498.2,0.69
12358,2.6,1.5,96.16,1.73,1.32,11.1,13.3,100,43593,55.37,29.9,3.04,22.67,4.62,12.9,24.27,30.51,9.62,80.9,78.78,76.29,0.91,23.51,90.45,0.96,3.34,79.64,1.28,36.38,3,1958,0,145100,40400,559,253,24.2,12.1,1320.8,2.14
258295,2.59,11.43,78.42,3.61,12.53,12.34,9.67,99.84,30590,30.47,21.89,11.47,23.7,6.57,10.66,20.58,29.56,18.4,67.72,63.59,64.51,4.36,27.53,84.81,3.7,6.67,53.82,7.86,54.6,2,1977,0.34,89200,44500,434,218,27.3,11.6,2993.5,2.85
10579,2.77,0.52,98.11,0.97,0.9,11.83,9.34,0,38868,50.22,20.23,9.32,19.52,3.76,11.22,31.04,30.43,9.95,80.75,79.84,59.58,2.19,24.78,94.78,0.57,3.75,81.14,1.46,42.85,3,1975,0.68,137900,58400,420,349,26.9,16.2,193.6,1.24
13364,5.28,17.13,36.2,0.58,51.77,13.14,4.53,0,21558,20.9,23.46,24.15,42.24,12.35,20.51,16.91,61.96,8.44,69.24,63.5,52.01,9.3,23.5,55.84,7.92,14.14,55.43,18.4,52.4,2,1969,0.22,58300,28100,294,198,26.1,12.5,2277.4,0.38
12805,2.53,1.07,92.13,5.3,7.3,11.64,13.45,100,43365,55.41,27.84,3.34,21.14,5.37,14.26,27.32,33.96,8.23,82.35,80.46,52.96,1.02,21.52,78.45,2.82,4.58,66.93,2.92,47.31,3,1947,0.78,160100,45400,621,132,24.4,15.6,10108.1,6.71
12996,2.9,2.7,93.65,3.09,1.46,11.06,11.73,94.74,57561,68.04,23.22,1.72,7.1,2.78,4.75,43.01,32.98,7.68,85.8,85.79,68.04,0.41,10.68,92.54,0.48,3.7,77.4,0.63,27.16,3,1961,0.78,228200,87800,712,430,26.3,12.6,912.9,2.18
106612,2.59,52.19,47.15,0.42,0.62,15.33,13.24,100,21038,27.02,31.3,24.38,36.08,8.38,16.66,21.95,34.09,16.07,51.01,44.24,62.9,10.44,38.63,96.97,0.38,6.16,50.66,4.67,52.08,2,1960,0.65,49300,35300,238,190,27.5,12.9,2149.4,2.76
10428,2.77,0.68,98.52,0.4,1.33,11.6,7.73,0,48000,52.78,16.85,0.93,16.4,4.18,9.98,34.44,26.86,9.34,85.22,82.81,69.74,0.44,9.16,95.75,0.32,3.22,83.43,0.93,36.93,3,1962,0.4,164700,62500,529,289,22.8,12.6,282.8,1.36
28887,2.57,5.2,90.94,2.31,1.27,12.37,11.29,100,34168,50.37,26.31,7.07,16.18,5.37,15.66,22.11,29.92,10.19,69.08,68.12,66.25,4.18,24.11,94.7,1.1,3.5,74.3,2.26,45.53,3,1961,0.03,79400,22700,475,172,28.9,11.1,3509.3,6.4
22906,2.84,38.27,60.06,0.92,1.45,16.24,10.56,0,18858,26.79,27.79,25.55,33.68,8.69,22.14,20.13,29.54,11.87,66.43,60.16,56.56,9.97,28.85,96.96,0.46,6.89,46.34,5.29,49.33,3,1963,0.81,45200,34800,222,153,27.7,16.9,1910.7,0.45
14729,3.15,0.26,57.67,0.39,70.31,18.53,11.03,0,17103,24.84,30.77,33.49,48.56,13.57,14.91,22.13,26.85,10.47,74.62,67.31,54.64,1.5,14.96,32.12,12.98,12.8,64.1,13.77,50.36,2,1964,4.08,37700,31800,209,147,25.8,12.6,2578.6,0.31
30085,2.76,2.21,74.29,3.63,37.22,12.15,12.91,100,30908,31.99,29.38,13.56,30.39,6.24,10.05,18.78,32.12,13.18,74.13,67.86,58.92,4.96,27.38,63.41,10.39,11.94,58.37,13.47,58.81,2,1981,0.4,113200,57400,566,261,30.7,12.1,1535.3,2.92
11668,3.67,0.2,97.86,0.97,1.82,20.5,6.09,100,41178,49.89,18.33,2.9,6.32,4.34,8.99,36.64,25.71,5.17,88.86,89.03,54.19,0.24,22.53,95.64,0.1,19.97,90.38,3.55,15.97,3,1973,0.19,79300,30700,335,168,21.5,11.5,1822,1.46
44129,2.22,20.53,76.27,1.84,3.21,12.28,9.2,100,27371,33.01,18.82,14.16,18.66,5.33,8.87,28.54,38.5,16.26,64.89,60.96,63.36,4.22,37.05,91.89,1.51,3.74,36.49,2.89,68.63,2,1977,0.31,87500,69700,455,151,27.1,12.3,2090.2,1.19
20820,2.48,1.05,97.91,0.61,1.16,11.08,20.18,0,26668,42.12,41.54,8.82,34.58,7.71,13.28,18.62,22.42,8.85,76.26,73.96,57.27,2.28,9.14,94.36,0.58,4.19,81.09,2,46.98,3,1966,0,84100,43800,465,166,32.4,16.7,712.1,1.62
16189,2.41,23.06,70.73,2.51,13.65,9.1,12.82,100,42748,51.96,25.8,7.27,21.61,5.03,8.67,33.98,43.72,13.02,63.87,58.69,63.48,6.08,46.3,77.58,6.4,7.62,43.15,5.27,62.26,2,1951,0,205800,79900,595,310,24,14.3,5316.9,5.88
21923,2.42,7.72,91.25,0.67,0.46,12.9,16.46,0,22458,40.8,34.39,19.84,30.4,10.65,18.74,24.66,24.93,14.14,66.7,65.23,55.65,2.55,19.18,96.74,0.64,3.35,61.54,1.47,50.39,2,1946,0.3,49600,35100,230,130,27.3,13.1,2685.2,0.88
